date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:11	167652/167652	---M--	200	added ('OK')	text/javascript	etag:16823990194175336194	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-6908158757296392&host=ca-host-pub-1556223355139109	C:/My%20Web%20Sites/300/pagead2.googlesyndication.com/pagead/js/fa1f6.txt	(from https://benglalyrics.blogspot.com/)
21:05:12	128869/128869	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/2023/02/blog-post_60.html	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/2023/02/blog-post_60.html	(from https://benglalyrics.blogspot.com/)
21:05:13	36929/36929	---M--	200	added ('OK')	image/jpeg	etag:%22v13a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5949HJa4BJ_eAyw1Qwb7hQI57iyrIQexC2e8WSVYDqZxfIH9wiCsxoaNTVefprOYUrDPW3s67rboqkIRQHNnS86VzAOR43euXN0w2NMeuyYHidkJPE-6r6Qu0F8kPzX3iuDBoJPEGyUXc6KSstEz0DltkIki3Y9N5nt1QDGDWwc3ZiQh9dvWfjVoLYg/w640-h382/photo1677340918.jpeg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5949HJa4BJ_eAyw1Qwb7hQI57iyrIQexC2e8WSVY/w640-h382/photo1677340918.jpeg	(from https://benglalyrics.blogspot.com/)
21:05:14	129939/129939	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/2023/02/japan-diana-hot-girl-videos.html	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/2023/02/japan-diana-hot-girl-videos.html	(from https://benglalyrics.blogspot.com/)
21:05:15	302157/302157	---M--	200	added ('OK')	image/png	etag:%22v3f1%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj26mPXVtKxZgQmjlvK1LcX1wY4RUfcuLZ8rqrwOrC-Rp9aED5vW7rh7SQqzbBiq_3QDURjqGzp_2hM98G0tXg08L3MiQJgVBbchsUsGFfBX9N7_PY_UZr9pGGYvTIn8FFxDvidDjt8DMtjqybcasAfSF3wuOocbNCqoQ5hZx-VcVfpyj5ZszHVw-P5qA/w640-h382/Untitled%20design%20(3)%20(7).png	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj26mPXVtKxZgQmjlvK1LcX1wY4RUfcuLZ8rqrwOrC/w640-h382/Untitled%20design%20(3)%20(7).png	(from https://benglalyrics.blogspot.com/)
21:05:16	130503/130503	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/2023/02/bella-mur-free-adults-hot-girl-videos.html	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/2023/02/bella-mur-free-adults-hot-girl-videos.html	(from https://benglalyrics.blogspot.com/)
21:05:18	250432/250432	---M--	200	added ('OK')	image/png	etag:%22v3f8%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEigNmDsmp6CZUTKPiGypTnJzVyDx2z4c3-Abu52ZdK9L8LZQdyR5rLIoRRPinGKtzuTHyYGEw1kkh_y-kvNyemD-iC2g1cKvAPd9gtKjkAYlYuCzRLDLA6NvZTrilolSAdrUXDFdi-LBx2j03OTYnxrGPm58RsqYb7SUuAtcHU_KSquw_rhRW9nFpz0OQ/w640-h382/Untitled%20design%20(3)%20(10).png	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEigNmDsmp6CZUTKPiGypTnJzVyDx2z4c3-Abu52ZdK/w640-h382/Untitled%20design%20(3)%20(10).png	(from https://benglalyrics.blogspot.com/)
21:05:18	128586/128586	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/2023/02/blog-post_25.html	(from https://benglalyrics.blogspot.com/)
21:05:20	183845/183845	---M--	200	added ('OK')	image/png	etag:%22v496%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWKa4TYtbMfs8DjzaPs4PymJ5ZZDiWnWEZF6vj03enHiY3MkCjgsGCzuchsG7o12I4MNVaPtt7U5FBC7EP1Hw7Nn9Mi-W9_mYQvGgakgbNKlVovf2Zp6sePHMU1DwUjJ4S1O69TRdpMY9OgaXSyM_j_2s0B7Cl2vD92rb8NvOjWvd_1fJSS-kB7N2H0A/w640-h382/Untitled%20design%20(3)%20(3).png	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWKa4TYtbMfs8DjzaPs4PymJ5ZZDiWnWEZF6vj03e/w640-h382/Untitled%20design%20(3)%20(3).png	(from https://benglalyrics.blogspot.com/)
21:05:20	130397/130397	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/2023/02/japan-zhang-yun-xi-hot-girl-videos.html	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/2023/02/japan-zhang-yun-xi-hot-girl-videos.html	(from https://benglalyrics.blogspot.com/)
21:05:22	334046/334046	---M--	200	added ('OK')	image/png	etag:%22v48e%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYtABDPTdrNKKeEvxzpRLOi87LcuRZLS0c_1sOnOZXmHWGl8oPmJvoXeD9WDC8cfU_CPC2KjyNyVpfzU5v4EdtalJWM0uR97GSRzYDNcs-k-SmhpNpi7IhnGiUGZJWiVPbgwECEbt8iQq23ALGvJSnM7wSB5lCpY64VYICJO7alWV_9_-f1tlTFloeRQ/w640-h382/Untitled%20design%20(3)%20(4).png	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYtABDPTdrNKKeEvxzpRLOi87LcuRZLS0c_1sOnOZ/w640-h382/Untitled%20design%20(3)%20(4).png	(from https://benglalyrics.blogspot.com/)
21:05:22	99364/99364	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/search?updated-max=2023-02-28T00:58:00-08:00&max-results=5	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/searchfbf8.html	(from https://benglalyrics.blogspot.com/)
21:05:23	157231/157231	---M--	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202023%2007:54:41%20GMT	https://www.blogger.com/static/v1/widgets/2492653901-widgets.js	C:/My%20Web%20Sites/300/www.blogger.com/static/v1/widgets/2492653901-widgets.js	(from https://benglalyrics.blogspot.com/)
21:05:23	89211/89211	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2015:05:25%20GMT	https://benglalyrics.blogspot.com/1o://2y.V.1L/2z/	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/1o_/2y.V.1L/2z/index.html	(from https://benglalyrics.blogspot.com/)
21:05:25	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://benglalyrics.blogspot.com/feeds/7833839937960182366/comments/default	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/feeds/7833839937960182366/comments/default	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:25	1254/1254	---M--	200	added ('OK')	image/png	etag:%22v3343%22	https://3.bp.blogspot.com/-fr42e67HG4I/Vky8HLexiEI/AAAAAAAAM0I/MLMd2qwIH1E/s1600/avatar.png	C:/My%20Web%20Sites/300/3.bp.blogspot.com/-fr42e67HG4I/Vky8HLexiEI/AAAAAAAAM0I/MLMd2qwIH1E/s1600/avatar.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:27	114371/114371	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/search/label/Korean?&max-results=10	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/search/label/Koreane252.html	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:28	114599/114599	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2014:53:54%20GMT	https://benglalyrics.blogspot.com/search/label/Korean%20hot%20girl?&max-results=10	C:/My%20Web%20Sites/300/benglalyrics.blogspot.com/search/label/Korean%20hot%20girle252.html	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:29	68083/68083	---M--	200	added ('OK')	image/jpeg	etag:%22v13a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5949HJa4BJ_eAyw1Qwb7hQI57iyrIQexC2e8WSVYDqZxfIH9wiCsxoaNTVefprOYUrDPW3s67rboqkIRQHNnS86VzAOR43euXN0w2NMeuyYHidkJPE-6r6Qu0F8kPzX3iuDBoJPEGyUXc6KSstEz0DltkIki3Y9N5nt1QDGDWwc3ZiQh9dvWfjVoLYg/s1200/photo1677340918.jpeg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5949HJa4BJ_eAyw1Qwb7hQI57iyrIQexC2e8WSVY/s1200/photo1677340918.jpeg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:30	301401/301401	---M--	200	added ('OK')	image/jpeg	etag:%22v178%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtpEAC67f-Vxbpd672Fj3VxBGNhHxH_PsInhvG6V_R0p-DNXAeCNE9wxqe8KCQau9VucbbN-lxx6pXNNK5DupyxkwQhqP5Im2cSRBC1rbMjaeF7r9nx0my9WCGPpefxzI8UQszAAfCO1UD--O-eeai7f-nj4MnDd0rC5KAo7cErKvcWrgAcoOyrqTX8Q/s1154/IMG_20230224_101742_583.jpg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtpEAC67f-Vxbpd672Fj3VxBGNhHxH_PsInhvG6V_/s1154/IMG_20230224_101742_583.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:31	43917/43917	---M--	200	added ('OK')	image/jpeg	etag:%22v178%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtpEAC67f-Vxbpd672Fj3VxBGNhHxH_PsInhvG6V_R0p-DNXAeCNE9wxqe8KCQau9VucbbN-lxx6pXNNK5DupyxkwQhqP5Im2cSRBC1rbMjaeF7r9nx0my9WCGPpefxzI8UQszAAfCO1UD--O-eeai7f-nj4MnDd0rC5KAo7cErKvcWrgAcoOyrqTX8Q/w442-h640/IMG_20230224_101742_583.jpg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtpEAC67f-Vxbpd672Fj3VxBGNhHxH_PsInhvG6V_/w442-h640/IMG_20230224_101742_583.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:33	427177/427177	---M--	200	added ('OK')	image/jpeg	etag:%22v179%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi10ehiZ4o9LSENZGe3EnwqqWcDTRW9dzLLKVT8cpRfHogPy442agdAHSSNvgUYWBnz13hJUBOfQPBmn2yWpq7ggn0gysu8ENQBPX3GjxKyoQ4zZTsWogaOk2XR8DC5fTX1vurbGVzWmBRxleQYhqDrWRbi4XcM6pOoWHt9KwigYBaCKvXvAnp3xxsVsA/s1131/IMG_20230224_101742_63.jpg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi10ehiZ4o9LSENZGe3EnwqqWcDTRW9dzLLKVT8cpR/s1131/IMG_20230224_101742_63.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:33	65664/65664	---M--	200	added ('OK')	image/jpeg	etag:%22v179%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi10ehiZ4o9LSENZGe3EnwqqWcDTRW9dzLLKVT8cpRfHogPy442agdAHSSNvgUYWBnz13hJUBOfQPBmn2yWpq7ggn0gysu8ENQBPX3GjxKyoQ4zZTsWogaOk2XR8DC5fTX1vurbGVzWmBRxleQYhqDrWRbi4XcM6pOoWHt9KwigYBaCKvXvAnp3xxsVsA/w420-h640/IMG_20230224_101742_63.jpg	C:/My%20Web%20Sites/300/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi10ehiZ4o9LSENZGe3EnwqqWcDTRW9dzLLKVT8cpR/w420-h640/IMG_20230224_101742_63.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:33	17841/17841	---M--	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202023%2006:49:20%20GMT	https://www.blogger.com/static/v1/jsbin/976584016-comment_from_post_iframe.js	C:/My%20Web%20Sites/300/www.blogger.com/static/v1/jsbin/976584016-comment_from_post_iframe.js	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:36%20GMT	https://twemoji.maxcdn.com/36x36/1f600.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f600.1f.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:34	470/470	---M--	200	added ('OK')	image/png	etag:W/%221d6-wiX50/gSo6t65khfJFK/fqLzWbs%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f600.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f600.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:37%20GMT	https://twemoji.maxcdn.com/36x36/1f615.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f615.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:35	358/358	---M--	200	added ('OK')	image/png	etag:W/%22166-d1Tepr6WaMO0fBGpVecZWSlxK/I%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f615.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f615.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:37%20GMT	https://twemoji.maxcdn.com/36x36/1f601.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f601.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:35	373/373	---M--	200	added ('OK')	image/png	etag:W/%22175-8nO6qwBnMfI/rqmxABuBbnCuu+o%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f601.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f601.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:38%20GMT	https://twemoji.maxcdn.com/36x36/1f60f.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f60f.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:35	430/430	---M--	200	added ('OK')	image/png	etag:W/%221ae-gS3ef4H/7vF6NmLNqb5AtrT8acE%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f60f.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f60f.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:38%20GMT	https://twemoji.maxcdn.com/36x36/1f603.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f603.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:36	483/483	---M--	200	added ('OK')	image/png	etag:W/%221e3-GPh3J11wCJleHCpPz/SRpa00hm4%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f603.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f603.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:39%20GMT	https://twemoji.maxcdn.com/36x36/1f62c.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f62c.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:36	387/387	---M--	200	added ('OK')	image/png	etag:W/%22183-/GlUjT9ook+Omb61tlrm1tTK9HM%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62c.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62c.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:39%20GMT	https://twemoji.maxcdn.com/36x36/1f604.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f604.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:37	481/481	---M--	200	added ('OK')	image/png	etag:W/%221e1-h8qiDpPJyfF2IOCDzoM2XJ9oKzY%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f604.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f604.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:39%20GMT	https://twemoji.maxcdn.com/36x36/1f61e.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f61e.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:37	410/410	---M--	200	added ('OK')	image/png	etag:W/%2219a-x8UBYwvc2WVwHn6WbIBhwqRMJPU%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61e.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61e.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:40%20GMT	https://twemoji.maxcdn.com/36x36/1f62d.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f62d.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:38	562/562	---M--	200	added ('OK')	image/png	etag:W/%22232-j7G1wa1n4GEmY6WIIgcpfdSOaSc%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62d.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62d.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:40%20GMT	https://twemoji.maxcdn.com/36x36/1f616.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f616.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:38	482/482	---M--	200	added ('OK')	image/png	etag:W/%221e2-9EDBYP5RlkCTWmMw6Zf66p8FA8I%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f616.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f616.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:41%20GMT	https://twemoji.maxcdn.com/36x36/1f61c.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f61c.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:39	575/575	---M--	200	added ('OK')	image/png	etag:W/%2223f-XP9jWB0vrl3X4aYi6z5vQvPhOLU%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61c.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61c.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:41%20GMT	https://twemoji.maxcdn.com/36x36/1f62e.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f62e.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:39	398/398	---M--	200	added ('OK')	image/png	etag:W/%2218e-16gj6dvdjCTrmlVVbRazGqFHr6E%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62e.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62e.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:42%20GMT	https://twemoji.maxcdn.com/36x36/1f606.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f606.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:39	519/519	---M--	200	added ('OK')	image/png	etag:W/%22207-EJ6E0VD9U7yMXNnNqjOJV3YW1BU%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f606.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f606.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:42%20GMT	https://twemoji.maxcdn.com/36x36/1f609.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f609.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:40	451/451	---M--	200	added ('OK')	image/png	etag:W/%221c3-aziWVe5QsbSZrawhcb0N26toHFI%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f609.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f609.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2015:05:42%20GMT	https://twemoji.maxcdn.com/36x36/1f614.png	C:/My%20Web%20Sites/300/twemoji.maxcdn.com/36x36/1f614.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
21:05:40	393/393	---M--	200	added ('OK')	image/png	etag:W/%22189-vZEyw84cmxBKqos9miwEXpNz9cI%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f614.png	C:/My%20Web%20Sites/300/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f614.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_60.html)
